name,name_kana,prefecture,municipality,lat,lng,rank,category,description,official_url
露 天神社,,大阪府,,34.6991011,135.5008272,A,神社,,
平野神社,,京都府,,35.032364,135.7325114,A,神社,平野神社（ひらのじんじゃ）は、京都市北区平野宮本町にある神社。式内社（名神大社）で、二十二社（上七社）の一社。,
傳通院,,東京都,,35.7124809,139.746878,A,寺院,伝通院（でんづういん）は、東京都文京区小石川三丁目の高台にある浄土宗の寺。正式名称は、無量山 伝通院 寿経寺（むりょうざん・でんづういん・じゅきょうじ）。,
淡嶋神社,,和歌山県,,34.273696,135.0666881,A,神社,淡嶋神社（あわしまじんじゃ）は、和歌山県和歌山市加太にある神社。式内社論社で、旧社格は郷社。,
大洗磯前神社,,茨城県,,36.3157434,140.587729,A,神社,大洗磯前神社（おおあらいいそさきじんじゃ）は、茨城県東茨城郡大洗町にある、大己貴命と少彦名命を祀る神社。式内社（名神大社）。,
瑠璃光院,,京都府,京都市,35.0635691,135.8086163,A,寺院,瑠璃光院（るりこういん）は、京都市左京区上高野にある寺院。岐阜市に本坊を置く「浄土真宗無量寿山光明寺」の支院で、本尊は阿弥陀如来。,
須磨寺,,兵庫県,,34.6491725,135.1114723,A,寺院,,
高山寺,,京都府,,35.0604829,135.6777774,A,寺院,高山寺（こうざんじ、こうさんじ）は、京都市右京区梅ヶ畑栂尾町（とがのおちょう）にある真言宗系単立の寺院。山号は栂尾山。,
浅草神社,,東京都,,35.7149242,139.797547,A,神社,浅草神社（あさくさじんじゃ）は、東京都台東区浅草に所在する浅草寺本堂の東隣りにある神社である。通称に三社権現（さんじゃごんげん）、三社様（さんじゃさま）。,
阿夫利神社本社,,神奈川県,伊勢原市,35.4406014,139.2311081,A,神社,大山阿夫利神社（おおやまあふりじんじゃ）は、神奈川県伊勢原市の大山（別名: 雨降山〈あふりやま〉）にある神社である。,
鹿児島神宮,,鹿児島県,霧島市,31.7536248,130.7380701,A,神社,鹿児島神宮（かごしまじんぐう）は、鹿児島県霧島市隼人町内（はやとちょううち）にある神社。式内大社（国幣大社）、大隅国一宮。,
橘寺,,奈良県,,34.469922,135.8179167,A,寺院,橘寺（たちばなでら）は、奈良県高市郡明日香村橘にある天台宗の寺院。山号は仏頭山。,
紫雲山 中山寺,,兵庫県,,34.8212057,135.3678039,A,寺院,中山寺（なかやまでら）は、兵庫県宝塚市中山寺にある真言宗中山寺派の大本山の寺院。山号は紫雲山。,
観心寺,,大阪府,河内長野市,34.4369378,135.5985146,A,寺院,,
龍光院,,京都府,,35.0421148,135.7434513,A,寺院,,
東本願寺,,東京都,,35.7117233,139.7895232,A,寺院,東本願寺（ひがしほんがんじ）は、東京都台東区西浅草にある浄土真宗東本願寺派の本山である。本尊は阿弥陀如来。,
生島足島神社,,長野県,,36.3604632,138.2180323,A,神社,,
弘明寺,,神奈川県,横浜市,35.4242245,139.5975361,A,寺院,弘明寺（ぐみょうじ）は、神奈川県横浜市南区弘明寺町にある高野山真言宗の寺院。瑞應山蓮華院と号し、横浜市内最古の寺院である。,
九品山 唯在念佛院 浄真寺,,東京都,,35.6084285,139.6606912,A,寺院,九品仏浄真寺（くほんぶつじょうしんじ）は、東京都世田谷区奥沢七丁目にある浄土宗の寺である。山号は「九品山」、正式名称は「九品山唯在念佛院淨眞寺」。,
圓隆寺,,広島県,,34.389227,132.4625932,A,寺院,とうかさん（稲荷さん・稲荷山・稲荷参）は、広島県広島市中区三川町にある日蓮宗の寺院、福昌山 慈善院 圓隆寺（ふくしょうざん じぜんいん えんりゅうじ）のこと。,
瑞龍寺,,富山県,,36.7355981,137.0105367,A,寺院,瑞龍寺（ずいりゅうじ）は、富山県高岡市にある曹洞宗の仏教寺院。山号は高岡山（こうこうざん）。,
喜多院,,埼玉県,,35.9178006,139.488985,A,寺院,喜多院（きたいん）は、埼玉県川越市にある天台宗の寺院。山号は星野山（せいやさん）。,
伊勢山皇大神宮,,神奈川県,,35.4503736,139.6262336,A,神社,"伊勢山皇大神宮（いせやまこうたいじんぐう）は、神奈川県横浜市西区宮崎町にある神社。
天照皇大神を祭神とし、桜の花が社紋である。",
根津神社,,東京都,文京区,35.7200041,139.7607627,A,神社,根津神社（ねづじんじゃ）は、東京都文京区根津にある神社。旧社格は府社で、元准勅祭社（東京十社）。,
平塚八幡宮,,神奈川県,平塚市,35.3336368,139.3490446,A,神社,平塚八幡宮（ひらつかはちまんぐう）は、神奈川県平塚市浅間町（せんげんちょう）にある神社。旧社格は県社で、現在は神社本庁の別表神社。,
清浄光寺,,神奈川県,,35.3480792,139.4883602,A,寺院,清浄光寺（しょうじょうこうじ）は、神奈川県藤沢市にある時宗総本山の寺院。藤沢山無量光院清浄光寺と号す。,
鳥海山大物忌神社,,山形県,,39.0977038,140.048707,A,神社,,
秋葉山本宮秋葉神社上社,,静岡県,,34.9811091,137.8656319,A,神社,,
中宮寺,,奈良県,斑鳩町,34.6149294,135.739858,A,寺院,中宮寺（ちゅうぐうじ）は、奈良県生駒郡斑鳩町法隆寺北にある聖徳宗の寺院。山号は法興山。,
上御霊神社,,京都府,,35.0365172,135.7614034,A,神社,上御霊神社（かみごりょうじんじゃ）は、京都市上京区上御霊竪町にある神社。旧社格は府社。,
甲斐善光寺,,山梨県,,35.6659552,138.5929174,A,寺院,善光寺（ぜんこうじ）は、山梨県甲府市善光寺にある浄土宗の寺院。山号は定額山（じょうがくざん）。,
宮崎神宮,,宮崎県,,31.9383583,131.4235103,A,神社,宮﨑神宮（みやざきじんぐう）は、宮崎県宮崎市神宮にある神社である。旧社格は官幣大社で、現在は神社本庁の別表神社。,
三室戸寺,,京都府,,34.8997569,135.8183283,A,寺院,三室戸寺（みむろとじ）は、京都府宇治市にある本山修験宗の別格本山の寺院。山号は明星山。,
大鳥大社,,大阪府,大阪市,34.5364001,135.4604746,A,神社,大鳥大社（おおとりたいしゃ）は、大阪府堺市西区鳳北町にある神社。和泉国大鳥郡の式内社（名神大社）で、和泉国一宮。,
西芳寺,,京都府,,34.9923225,135.6836028,A,寺院,,
最上稲荷山 妙教寺,,岡山県,岡山市,34.7099921,133.8321428,A,寺院,最上稲荷（さいじょういなり）は、岡山県岡山市北区にある日蓮宗の寺である。正式名称は最上稲荷山妙教寺。,
神泉苑,,京都府,,35.0114436,135.7481264,A,寺院,神泉苑（しんせんえん）は、京都市中京区門前町にある東寺真言宗の寺院。本尊は聖観音。,
法華寺,,奈良県,奈良市,34.6921886,135.8044572,A,寺院,法華寺（ほっけじ）は、奈良県奈良市法華寺町にある光明宗の本山の寺院。山号はなし。,
成願寺,,東京都,,35.6940522,139.6817876,A,寺院,成願寺（じょうがんじ）は、東京都中野区本町二丁目にある曹洞宗の寺院。山号は多宝山（たほうざん）。,
玉前神社,,千葉県,,35.3761992,140.3605288,A,神社,玉前神社（たまさきじんじゃ）は、千葉県長生郡一宮町一宮にある神社。式内社（名神大社）、上総国一宮。,
白鬚神社,,滋賀県,,35.2745838,136.0110627,A,神社,,
吉祥寺,,東京都,文京区,35.7278356,139.7545071,A,寺院,吉祥寺（きちじょうじ）は、東京都文京区本駒込三丁目にある曹洞宗の寺院。山号は諏訪山。,
宝厳寺,,滋賀県,,35.4210688,136.1434294,A,寺院,宝厳寺（ほうごんじ）は、滋賀県長浜市の竹生島にある真言宗豊山派の寺院。山号は巌金山（がんこんさん）。,
清凉寺,,京都府,,35.0235725,135.6744762,A,寺院,清凉寺（せいりょうじ）は、京都市右京区嵯峨釈迦堂藤ノ木町にある浄土宗の寺院。山号は五台山（ごだいさん）。,
六道珍皇寺,,京都府,,34.998384,135.7754064,A,寺院,六道珍皇寺（ろくどうちんのうじ、ろくどうちんこうじ）は、京都市東山区小松町にある臨済宗建仁寺派の寺院。山号は大椿山。,
都久夫須麻神社,,滋賀県,,35.4205104,136.1442493,A,神社,,
真源寺 入谷鬼子母神,,東京都,,35.719879,139.7827173,A,寺院,,
不動院,,広島県,,34.4270315,132.4711145,A,寺院,不動院（ふどういん）は、広島県広島市東区にある真言宗別格本山（広島県真言宗教団）の寺院。,
太山寺,,兵庫県,,34.6966355,135.0674475,A,寺院,太山寺（たいさんじ）は、兵庫県神戸市西区にある天台宗の寺院。山号は三身山（さんしんざん）。,
松陰神社,,東京都,,35.6471805,139.6561244,A,神社,,
美保神社,,島根県,,35.5622806,133.3066667,A,神社,,
耕三寺,,広島県,,34.3039622,133.0898242,A,寺院,,
日御碕神社,,島根県,,35.4295631,132.6297468,A,神社,日御碕神社（ひのみさきじんじゃ）は島根県出雲市の日御碕に鎮座する神社。通称、みさきさん。,
東峰神社,,千葉県,,35.784907,140.3932153,A,神社,東峰神社（とうほうじんじゃ）は、千葉県成田市東峰にある神社。,
妻沼聖天山,,埼玉県,,36.2281887,139.3746748,A,神社,歓喜院（かんぎいん）は、埼玉県熊谷市妻沼（めぬま）にある高野山真言宗の仏教寺院である。日本三大聖天の一つとされる。,
英彦山神社,,大分県,,33.4779478,130.9262449,A,神社,,
極楽寺,,神奈川県,鎌倉市,35.3101158,139.5288013,A,寺院,極楽寺（ごくらくじ）は、神奈川県鎌倉市極楽寺にある真言律宗の寺院である。霊鷲山感応院極楽律寺（りゅうじゅさん かんのういん ごくらくりつじ）と号する。,
寂光院,,京都府,,35.12399,135.820763,A,寺院,寂光院（じゃっこういん）は、京都市左京区大原にある天台宗の寺院（尼寺）。山号は清香山。,
水間観音,,大阪府,,34.3988311,135.3861089,A,寺院,水間寺（みずまでら）は、大阪府貝塚市水間にある天台宗の別格本山の寺院。山号は龍谷山。,
高尾山薬王院,,東京都,,35.6259769,139.2497267,A,寺院,高尾山薬王院（たかおさんやくおういん）は、東京都八王子市の高尾山にある寺院。真言宗智山派の関東三大本山の一つ。,
大雲院 (京都市),,京都府,,35.0021092,135.7800589,A,寺院,大雲院（だいうんいん）は、京都市東山区祇園町にある浄土宗系単立の寺院。山号は龍池山。,
穂高神社,,長野県,,36.3386217,137.8843104,A,神社,,
築土神社,,東京都,,35.6960609,139.7499766,A,神社,,
伊佐須美神社,,福島県,,37.4564105,139.8404408,A,神社,伊佐須美神社（いさすみじんじゃ）は、福島県大沼郡会津美里町宮林にある神社。式内社（名神大社）、陸奥国二宮。,
法観寺,,京都府,,34.9985414,135.7793482,A,寺院,法観寺（ほうかんじ）は、京都市東山区八坂上町にある臨済宗建仁寺派の寺院。山号は霊応山。,
來宮神社,,静岡県,熱海市,35.1002237,139.067798,A,神社,來宮神社（きのみやじんじゃ）は、静岡県熱海市にある神社である。社格は旧村社。,
東長寺,,福岡県,,33.5951689,130.4139072,A,寺院,東長寺（とうちょうじ）は、福岡県福岡市博多区にある真言宗の寺院。九州における真言宗九州教団の拠点寺院（別格本山）である。,
目黒不動,,東京都,,35.6282261,139.7085663,A,寺院,瀧泉寺（りゅうせんじ）は、東京都目黒区下目黒に所在する天台宗の寺院。山号は泰叡山（たいえいざん）。,
浄瑠璃寺,,京都府,,34.7156696,135.8730764,A,寺院,浄瑠璃寺（じょうるりじ）は、京都府木津川市加茂町西小字札場（にしお あざ ふたば）にある真言律宗の寺院。山号は小田原山。,
豊国神社,,大阪府,,34.6843094,135.5264155,A,神社,,
興正寺,,京都府,,34.9897313,135.7524615,A,寺院,,
善福寺,,東京都,,35.6535644,139.7328718,A,寺院,善福寺（ぜんぷくじ）は、東京都港区元麻布一丁目にある浄土真宗本願寺派の寺院。山号は麻布山（あざぶさん）。,
長谷寺,,東京都,港区,35.6609025,139.7190197,A,寺院,,
武田神社,,山梨県,甲府市,35.6866895,138.5773898,A,神社,武田神社（たけだじんじゃ）は、山梨県甲府市古府中町にある神社。躑躅ヶ崎館の跡地（武田氏館跡）に建てられており、武田信玄を祭神とする。,
一乗寺,,兵庫県,,34.8593676,134.818857,A,寺院,一乗寺（いちじょうじ）は、兵庫県加西市にある天台宗の寺院。山号は法華山。,
氷川女体神社,,埼玉県,,35.8869208,139.6937649,A,神社,氷川女体神社（ひかわにょたいじんじゃ）は、埼玉県さいたま市緑区にある神社。登記上の宗教法人名称は旧字体の氷川女體神社である。,
月読神社 本殿,,京都府,,34.9965339,135.6860518,A,神社,月読神社（つきよみじんじゃ、月讀神社）は、京都市西京区にある神社。式内社（名神大社）で、現在は松尾大社摂社。,
寿福寺,,神奈川県,鎌倉市,35.3243223,139.5501094,A,寺院,寿福寺（じゅふくじ）は、神奈川県鎌倉市扇ガ谷にある臨済宗建長寺派の寺院である。正式には亀谷山寿福金剛禅寺（きこくさん じゅふくきんごうぜんじ）と号する。,
壬生寺,,京都府,,35.0018382,135.7435526,A,寺院,壬生寺（みぶでら）は、京都市中京区壬生梛ノ宮町にある律宗の大本山の寺院。山号はなし。,
