name,name_kana,region,lat,lng,rank,category,description
石川東恩納郵便局,,沖縄県,26.4140641079,127.823620785,郵便局,郵便局,石川東恩納593
石川郵便局,,沖縄県,26.433487,127.832066,郵便局,郵便局,石川東山本町1-1-2
具志川川崎簡易郵便局,,沖縄県,26.38277,127.845706,郵便局,簡易郵便局,川崎99-1（みねアパート101）
天願簡易郵便局,,沖縄県,26.3868662212,127.858424712,郵便局,簡易郵便局,天願1357-1
具志川郵便局,,沖縄県,26.368771,127.851484,郵便局,郵便局,平良川90-2
具志川豊原簡易郵便局,,沖縄県,26.349245,127.851123,郵便局,簡易郵便局,豊原748-5
与那城郵便局,,沖縄県,26.322944,127.908034,郵便局,郵便局,与那城屋慶名1093
上原簡易郵便局,,沖縄県,26.371719,127.983112,郵便局,簡易郵便局,与那城上原109
平安座郵便局,,沖縄県,26.341419,127.951303,郵便局,郵便局,与那城平安座8146-9
伊良部郵便局,,沖縄県,24.8258190356,125.170459347,郵便局,郵便局,伊良部国仲86-16
佐良浜郵便局,,沖縄県,24.841378,125.209404,郵便局,郵便局,伊良部前里添365-2
下地郵便局,,沖縄県,24.748139,125.277621,郵便局,郵便局,下地上地506-1
上野郵便局,,沖縄県,24.740642,125.333005,郵便局,郵便局,上野新里511-11
砂川簡易郵便局,,沖縄県,24.734032,125.353199,郵便局,簡易郵便局,城辺砂川190
長間郵便局,,沖縄県,24.763918,125.366058,郵便局,郵便局,城辺長間1420-5
城辺郵便局,,沖縄県,24.751337,125.393361,郵便局,郵便局,城辺福里1093
平良下里郵便局,,沖縄県,24.797523,125.279121,郵便局,郵便局,平良下里442
狩俣簡易郵便局,,沖縄県,24.89529,125.275841,郵便局,簡易郵便局,平良狩俣1435
西辺簡易郵便局,,沖縄県,24.831048,125.29634,郵便局,簡易郵便局,平良西原418-2
平良西里郵便局,,沖縄県,24.804399,125.280029,郵便局,郵便局,平良西里142
宮古郵便局,,沖縄県,24.798255,125.290769,郵便局,郵便局,平良西里782-7
池間郵便局,,沖縄県,24.92412,125.244704,郵便局,郵便局,平良池間186-2
奥武簡易郵便局,,沖縄県,26.131458,127.771333,郵便局,簡易郵便局,玉城奥武1-3
親慶原簡易郵便局,,沖縄県,26.154956,127.781581,郵便局,簡易郵便局,玉城仲村渠1255
百名簡易郵便局,,沖縄県,26.142069,127.792803,郵便局,簡易郵便局,玉城百名535
玉城郵便局,,沖縄県,26.144762,127.764028,郵便局,郵便局,玉城當山151-3
佐敷郵便局,,沖縄県,26.167761,127.789163,郵便局,郵便局,佐敷佐敷344
津波古簡易郵便局,,沖縄県,26.182343,127.774692,郵便局,簡易郵便局,佐敷津波古396
大里郵便局,,沖縄県,26.174926,127.747167,郵便局,郵便局,大里仲間1133-5
久高島簡易郵便局,,沖縄県,26.158318,127.885575,郵便局,簡易郵便局,知念久高4
知念郵便局,,沖縄県,26.169179,127.825883,郵便局,郵便局,知念久手堅337
安田簡易郵便局,,沖縄県,26.74511,128.315101,郵便局,簡易郵便局,安田62
奥郵便局,,沖縄県,26.836963,128.286795,郵便局,郵便局,奥49
国頭郵便局,,沖縄県,26.744052,128.176946,郵便局,郵便局,辺土名1420-1
大宜味郵便局,,沖縄県,26.702153,128.117839,郵便局,郵便局,大宜味175
東郵便局,,沖縄県,26.631081,128.154231,郵便局,郵便局,平良550-12
今帰仁郵便局,,沖縄県,26.682885,127.971963,郵便局,郵便局,仲宗根96-5
上本部郵便局,,沖縄県,26.684382,127.898136,郵便局,郵便局,謝花320
本部郵便局,,沖縄県,26.659356,127.895442,郵便局,郵便局,渡久地93
恩納郵便局,,沖縄県,26.498454,127.854285,郵便局,郵便局,恩納2583-1
仲泊郵便局,,沖縄県,26.439375,127.803096,郵便局,郵便局,仲泊107
宜野座郵便局,,沖縄県,26.480959,127.976191,郵便局,郵便局,宜野座1185-2
金武郵便局,,沖縄県,26.454904,127.926003,郵便局,郵便局,金武57-2
伊江郵便局,,沖縄県,26.709044,127.806059,郵便局,郵便局,川平196-2
伊良皆郵便局,,沖縄県,26.382351,127.749713,郵便局,郵便局,伊良皆373-6
喜名郵便局,,沖縄県,26.399238,127.757768,郵便局,郵便局,喜名478
読谷郵便局,,沖縄県,26.407793,127.732853,郵便局,郵便局,高志保1297-2
嘉手納郵便局,,沖縄県,26.36427,127.754602,郵便局,郵便局,嘉手納312
北谷郵便局,,沖縄県,26.315219,127.768269,郵便局,郵便局,吉原1139-1
北谷宮城郵便局,,沖縄県,26.328828,127.746382,郵便局,郵便局,宮城1-127
北谷桑江郵便局,,沖縄県,26.322163,127.771491,郵便局,郵便局,桑江618-3
ハンビー郵便局,,沖縄県,26.302553,127.75941,郵便局,郵便局,北谷2-13-10
北中城郵便局,,沖縄県,26.300527,127.79474,郵便局,郵便局,喜舎場386-2
和仁屋簡易郵便局,,沖縄県,26.297833,127.808739,郵便局,簡易郵便局,和仁屋228-1
中城郵便局,,沖縄県,26.267696,127.790492,郵便局,郵便局,当間140-10
西原坂田郵便局,,沖縄県,26.238373,127.747836,郵便局,郵便局,翁長523-1
西原我謝郵便局,,沖縄県,26.214061,127.760219,郵便局,郵便局,我謝707-2
西原郵便局,,沖縄県,26.226005,127.764968,郵便局,郵便局,小橋川98
琉球大学病院内簡易郵便局,,沖縄県,26.241531,127.759718,郵便局,簡易郵便局,上原207
与那原郵便局,,沖縄県,26.200118,127.762414,郵便局,郵便局,与那原3823
宮平郵便局,,沖縄県,26.199757,127.737805,郵便局,郵便局,宮平258-3
南風原中郵便局,,沖縄県,26.192474,127.728462,郵便局,郵便局,兼城684-9
南風原郵便局,,沖縄県,26.1903142159,127.730337102,郵便局,郵便局,兼城723
津嘉山郵便局,,沖縄県,26.188758,127.709642,郵便局,郵便局,津嘉山1462-2
渡嘉敷郵便局,,沖縄県,26.196913,127.364527,郵便局,郵便局,渡嘉敷209-3
阿嘉郵便局,,沖縄県,26.190217,127.281756,郵便局,郵便局,阿嘉68
座間味郵便局,,沖縄県,26.230491,127.302392,郵便局,郵便局,座間味371-1
粟国郵便局,,沖縄県,26.582233,127.22847,郵便局,郵便局,東369-1
渡名喜郵便局,,沖縄県,26.370671,127.141482,郵便局,郵便局,1977
南大東郵便局,,沖縄県,25.829313,131.231587,郵便局,郵便局,在所183-10
北大東郵便局,,沖縄県,25.954447,131.289375,郵便局,郵便局,港51-7
伊平屋郵便局,,沖縄県,27.039238,127.969199,郵便局,郵便局,我喜屋257
伊是名郵便局,,沖縄県,26.92886,127.941484,郵便局,郵便局,仲田1166
久米島郵便局,,沖縄県,26.332718,126.768822,郵便局,郵便局,儀間171-3
仲里郵便局,,沖縄県,26.339579,126.805318,郵便局,郵便局,謝名堂906-12
大田郵便局,,沖縄県,26.347216,126.747212,郵便局,郵便局,仲泊580-1
宜次簡易郵便局,,沖縄県,26.174481,127.718808,郵便局,簡易郵便局,宜次664-1
具志頭郵便局,,沖縄県,26.121185,127.743193,郵便局,郵便局,具志頭659-11
東風平郵便局,,沖縄県,26.153344,127.721948,郵便局,郵便局,東風平291-3
多良間郵便局,,沖縄県,24.668526,124.702837,郵便局,郵便局,塩川152
黒島郵便局,,沖縄県,24.238554,124.014289,郵便局,郵便局,黒島1032-1
小浜島郵便局,,沖縄県,24.340071,123.981267,郵便局,郵便局,小浜59
西表島郵便局,,沖縄県,24.388267,123.74701,郵便局,郵便局,西表628
竹富郵便局,,沖縄県,24.329825,124.088012,郵便局,郵便局,竹富500
西表大原郵便局,,沖縄県,24.271831,123.881107,郵便局,郵便局,南風見201-117
波照間郵便局,,沖縄県,24.06147,123.775024,郵便局,郵便局,波照間106-2
鳩間簡易郵便局,,沖縄県,24.4685020016,123.822191478,郵便局,簡易郵便局,鳩間28
与那国郵便局久部良分室,,沖縄県,24.452291,122.94332,郵便局,郵便局,与那国4022-230
与那国郵便局,,沖縄県,24.469707,123.001814,郵便局,郵便局,与那国49-3
伊敷郵便局,,鹿児島県,31.617511,130.527533,郵便局,郵便局,伊敷1-8-48
鹿児島大平田郵便局,,鹿児島県,31.626364,130.525809,郵便局,郵便局,伊敷5-17-8
鹿児島伊敷台郵便局,,鹿児島県,31.625707,130.535316,郵便局,郵便局,伊敷台2-17-22
鹿児島宇宿三郵便局,,鹿児島県,31.543964,130.538366,郵便局,郵便局,宇宿3-5-8
鹿児島永吉郵便局,,鹿児島県,31.602652,130.535197,郵便局,郵便局,永吉2-10-1
卸本町簡易郵便局,,鹿児島県,31.515772,130.521785,郵便局,簡易郵便局,卸本町6-12
鹿児島下伊敷郵便局,,鹿児島県,31.611012,130.533975,郵便局,郵便局,下伊敷1-5-20
鹿児島日当平郵便局,,鹿児島県,31.620206,130.538502,郵便局,郵便局,下伊敷3-22-36
鹿児島下荒田一郵便局,,鹿児島県,31.576711,130.555474,郵便局,郵便局,下荒田1-9-3
鹿児島下荒田四郵便局,,鹿児島県,31.569462,130.556613,郵便局,郵便局,下荒田4-22-20
鹿児島下田郵便局,,鹿児島県,31.644647,130.547076,郵便局,郵便局,下田町1804-1
錫山簡易郵便局,,鹿児島県,31.495360666,130.451068237,郵便局,簡易郵便局,下福元町11096-1
鹿児島加治屋町郵便局,,鹿児島県,31.587487,130.549086,郵便局,郵便局,加治屋町12-13
花尾簡易郵便局,,鹿児島県,31.704819,130.493396,郵便局,簡易郵便局,花尾町168
鹿児島花野簡易郵便局,,鹿児島県,31.650731,130.528501,郵便局,簡易郵便局,花野光ケ丘1-16-17
鹿児島鴨池郵便局,,鹿児島県,31.564351,130.549558,郵便局,郵便局,鴨池1-53-16
鹿児島県庁内郵便局,,鹿児島県,31.560352,130.557891,郵便局,郵便局,鴨池新町10-1
一倉簡易郵便局,,鹿児島県,31.352078,130.523729,郵便局,簡易郵便局,喜入一倉町5297-11
瀬々串郵便局,,鹿児島県,31.421823,130.522344,郵便局,郵便局,喜入瀬々串町3294
生見郵便局,,鹿児島県,31.305649,130.580653,郵便局,郵便局,喜入生見町2837
前之浜郵便局,,鹿児島県,31.346551,130.555559,郵便局,郵便局,喜入前之浜町7955-3
中名簡易郵便局,,鹿児島県,31.391939,130.534345,郵便局,簡易郵便局,喜入中名町954-6
喜入郵便局,,鹿児島県,31.37341,130.542149,郵便局,郵便局,喜入町7013-1
鹿児島吉野郵便局,,鹿児島県,31.63987,130.568713,郵便局,郵便局,吉野町2270-38
鹿児島菖蒲谷郵便局,,鹿児島県,31.651981,130.583553,郵便局,郵便局,吉野町5047-1
鹿児島七社簡易郵便局,,鹿児島県,31.632674,130.589022,郵便局,簡易郵便局,吉野町七社7435
鹿児島玉里団地郵便局,,鹿児島県,31.618179,130.546279,郵便局,郵便局,玉里団地3-19-12
鹿児島錦江台簡易郵便局,,鹿児島県,31.503634,130.49651,郵便局,簡易郵便局,錦江台1-31-6
郡山郵便局,,鹿児島県,31.679137,130.47523,郵便局,郵便局,郡山町162-1
犬迫簡易郵便局,,鹿児島県,31.63001,130.49845,郵便局,簡易郵便局,犬迫町5840
鹿児島原良郵便局,,鹿児島県,31.5979811465,130.52942087,郵便局,郵便局,原良5-10-10
五ヶ別府簡易郵便局,,鹿児島県,31.571743,130.47588,郵便局,簡易郵便局,五ケ別府町1429-3
鹿児島甲突郵便局,,鹿児島県,31.581183,130.560168,郵便局,郵便局,甲突町20-16
鹿児島皇徳寺郵便局,,鹿児島県,31.561126,130.495219,郵便局,郵便局,皇徳寺台2-1-2
鹿児島荒田一郵便局,,鹿児島県,31.575072,130.547892,郵便局,郵便局,荒田1-50-2
鹿児島荒田二郵便局,,鹿児島県,31.5711,130.552058,郵便局,郵便局,荒田2-39-5
鹿児島坂元郵便局,,鹿児島県,31.620262,130.553473,郵便局,郵便局,坂元町23-3
坂之上郵便局,,鹿児島県,31.5015462254,130.508162261,郵便局,郵便局,坂之上4-1-17
鹿児島下福元郵便局,,鹿児島県,31.4969413603,130.501272478,郵便局,郵便局,坂之上6-24-47
向原簡易郵便局,,鹿児島県,31.4908718663,130.499167116,郵便局,簡易郵便局,坂之上7-40-36
鹿児島桜ヶ丘郵便局,,鹿児島県,31.549602,130.518812,郵便局,郵便局,桜ケ丘5-18-17
鹿児島大学医学部内簡易郵便局,,鹿児島県,31.547352,130.527644,郵便局,簡易郵便局,桜ケ丘8-35-1
二俣郵便局,,鹿児島県,31.625604,130.658931,郵便局,郵便局,桜島二俣町356-2
西桜島郵便局,,鹿児島県,31.616176,130.620397,郵便局,郵便局,桜島武町431-1
鹿児島三和郵便局,,鹿児島県,31.551241,130.554753,郵便局,郵便局,三和町46-24
鹿児島東郵便局,,鹿児島県,31.594625,130.555474,郵便局,郵便局,山下町3-3
鹿児島山之口郵便局,,鹿児島県,31.587459,130.553835,郵便局,郵便局,山之口町7-49
鹿児島紫原一郵便局,,鹿児島県,31.55799,130.538671,郵便局,郵便局,紫原1-21-9
鹿児島紫原五郵便局,,鹿児島県,31.561295,130.530866,郵便局,郵便局,紫原5-1-15
鹿児島自由ヶ丘簡易郵便局,,鹿児島県,31.540631,130.511118,郵便局,簡易郵便局,自由ケ丘1-18-17
鹿児島春山簡易郵便局,,鹿児島県,31.5813140933,130.454921914,郵便局,簡易郵便局,春山町1913-1
鹿児島春日郵便局,,鹿児島県,31.605402,130.5665,郵便局,郵便局,春日町12-14
鹿児島西郵便局,,鹿児島県,31.654424,130.497337,郵便局,郵便局,小山田町39-2
鹿児島小山田簡易郵便局,,鹿児島県,31.662118,130.486393,郵便局,簡易郵便局,小山田町6645-2
鹿児島笹貫郵便局,,鹿児島県,31.537437,130.532505,郵便局,郵便局,小松原1-22-12
鹿児島清見郵便局,,鹿児島県,31.530215,130.524423,郵便局,郵便局,小松原2-15-21
鹿児島小川郵便局,,鹿児島県,31.600458,130.56114,郵便局,郵便局,小川町10-11
小野簡易郵便局,,鹿児島県,31.61279,130.524753,郵便局,簡易郵便局,小野3-5-1
鹿児島松原郵便局,,鹿児島県,31.587932,130.562196,郵便局,郵便局,松原町12-8
上伊集院郵便局,,鹿児島県,31.59265,130.460556,郵便局,郵便局,上谷口町1671
松元駅前郵便局,,鹿児島県,31.605302,130.43551,郵便局,郵便局,上谷口町2871-2
鹿児島上之園郵便局,,鹿児島県,31.581543,130.548614,郵便局,郵便局,上之園町15-32
谷山上福元郵便局,,鹿児島県,31.527243,130.511341,郵便局,郵便局,上福元町3866-9
城山簡易郵便局,,鹿児島県,31.605985,130.545168,郵便局,簡易郵便局,城山1-29-10
鹿児島城西郵便局,,鹿児島県,31.595485,130.537642,郵便局,郵便局,城西2-6-18
鹿児島真砂本町郵便局,,鹿児島県,31.557629,130.553586,郵便局,郵便局,真砂本町46-1
鹿児島星ヶ峯郵便局,,鹿児島県,31.576905,130.492841,郵便局,郵便局,星ケ峯4-3-6
鹿児島西伊敷三郵便局,,鹿児島県,31.637538,130.529141,郵便局,郵便局,西伊敷3-1-1
岡之原簡易郵便局,,鹿児島県,31.645649,130.534779,郵便局,簡易郵便局,西伊敷6-40-12
吉田麓郵便局,,鹿児島県,31.736261,130.571435,郵便局,郵便局,西佐多町46-1
鹿児島西田郵便局,,鹿児島県,31.588791,130.53942,郵便局,郵便局,西田2-4-15
鹿児島西陵郵便局,,鹿児島県,31.580792,130.513617,郵便局,郵便局,西陵1-5-17
鹿児島西郷団地郵便局,,鹿児島県,31.580543,130.505284,郵便局,郵便局,西陵6-11-11
石谷簡易郵便局,,鹿児島県,31.615546,130.456,郵便局,簡易郵便局,石谷町3109-4
千年団地簡易郵便局,,鹿児島県,31.6384189058,130.522573493,郵便局,簡易郵便局,千年1-48-14
鹿児島川上郵便局,,鹿児島県,31.6566128796,130.568532943,郵便局,郵便局,川上町2721-4
鹿児島草牟田郵便局,,鹿児島県,31.59968,130.54053,郵便局,郵便局,草牟田1-8-16
鹿児島大明丘郵便局,,鹿児島県,31.630178,130.566971,郵便局,郵便局,大明丘2-13-7
鹿児島大竜郵便局,,鹿児島県,31.604958,130.560973,郵便局,郵便局,大竜町7-5
鹿児島谷山港簡易郵便局,,鹿児島県,31.497413,130.524174,郵便局,簡易郵便局,谷山港2-4-10
鹿児島南郵便局,,鹿児島県,31.522049,130.519202,郵便局,郵便局,谷山中央2-4519-1
鹿児島慈眼寺郵便局,,鹿児島県,31.517494,130.511619,郵便局,郵便局,谷山中央5-9-16
鹿児島池之上郵便局,,鹿児島県,31.608402,130.561639,郵便局,郵便局,池之上町16-16
鹿児島中央郵便局,,鹿児島県,31.585486,130.542865,郵便局,郵便局,中央町1-2
鹿児島中洲郵便局,,鹿児島県,31.579848,130.543031,郵便局,郵便局,中央町30-16
鹿児島山田郵便局,,鹿児島県,31.550796,130.503952,郵便局,郵便局,中山2-31-12
大園簡易郵便局,,鹿児島県,31.540436,130.497898,郵便局,簡易郵便局,中山町1599
照国神社前通り郵便局,,鹿児島県,31.5924167546,130.555595941,郵便局,郵便局,中町4-6
直木簡易郵便局,,鹿児島県,31.584316,130.423594,郵便局,簡易郵便局,直木町4515-3
鹿児島田上町郵便局,,鹿児島県,31.576543,130.527255,郵便局,郵便局,田上1-30-14
大峰橋簡易郵便局,,鹿児島県,31.587236,130.514116,郵便局,簡易郵便局,田上8-1-11
広木簡易郵便局,,鹿児島県,31.56921,130.521755,郵便局,簡易郵便局,田上台2-43-27
鹿児島唐湊郵便局,,鹿児島県,31.571516,130.538976,郵便局,郵便局,唐湊1-11-2
東開町簡易郵便局,,鹿児島県,31.525031,130.531392,郵便局,簡易郵便局,東開町11-1
東桜島郵便局,,鹿児島県,31.554991,130.634191,郵便局,郵便局,東桜島町287-1
鹿児島東千石郵便局,,鹿児島県,31.591737,130.551919,郵便局,郵便局,東千石町4-18
新入簡易郵便局,,鹿児島県,31.533488,130.523068,郵便局,簡易郵便局,東谷山2-49-16
東俣郵便局,,鹿児島県,31.682525,130.500988,郵便局,郵便局,東俣町89-1
鹿児島南郡元郵便局,,鹿児島県,31.556185,130.544892,郵便局,郵便局,南郡元町13-13
鹿児島南林寺郵便局,,鹿児島県,31.585154,130.557835,郵便局,郵便局,南林寺町1-7
鹿児島武郵便局,,鹿児島県,31.580765,130.538782,郵便局,郵便局,武1-23-21
鹿児島武岡団地郵便局,,鹿児島県,31.591625,130.516227,郵便局,郵便局,武岡2-29-2
武岡ハイランド郵便局,,鹿児島県,31.597208,130.509811,郵便局,郵便局,武岡5-15-3
浜平川簡易郵便局,,鹿児島県,31.4565315602,130.513465059,郵便局,簡易郵便局,平川町2739-1
平川郵便局,,鹿児島県,31.476725844,130.502953782,郵便局,郵便局,平川町895-1
大原簡易郵便局,,鹿児島県,31.680653,130.556271,郵便局,簡易郵便局,本名町1056-11
吉田郵便局,,鹿児島県,31.700419,130.556676,郵便局,郵便局,本名町4669-1
吉田牟礼岡簡易郵便局,,鹿児島県,31.674508,130.585496,郵便局,簡易郵便局,牟礼岡3-1-13
鹿児島明和郵便局,,鹿児島県,31.602388,130.523285,郵便局,郵便局,明和1-25-2-117
里岳簡易郵便局,,鹿児島県,31.6692957135,130.451519116,郵便局,簡易郵便局,有屋田町49
鹿児島緑ヶ丘団地郵便局,,鹿児島県,31.658119,130.546333,郵便局,郵便局,緑ケ丘町8-16
和田簡易郵便局,,鹿児島県,31.509606,130.512758,郵便局,簡易郵便局,和田2-3-1
鹿屋旭原郵便局,,鹿児島県,31.404848,130.877816,郵便局,郵便局,旭原町3624-2
鹿屋永野田郵便局,,鹿児島県,31.349243,130.888872,郵便局,郵便局,永野田町671-4
横山簡易郵便局,,鹿児島県,31.349103,130.835265,郵便局,簡易郵便局,横山町1884-4
大黒簡易郵便局,,鹿児島県,31.460315,130.880564,郵便局,簡易郵便局,下高隈町4467-2
下祓川簡易郵便局,,鹿児島県,31.412875,130.853901,郵便局,簡易郵便局,下祓川町1752-1
花岡簡易郵便局,,鹿児島県,31.4102711411,130.775925087,郵便局,簡易郵便局,花岡町4105-1
鹿屋笠之原郵便局,,鹿児島県,31.387573971,130.888682522,郵便局,郵便局,笠之原町41-20
下百引簡易郵便局,,鹿児島県,31.521919,130.905697,郵便局,簡易郵便局,輝北町下百引171-7
市成郵便局,,鹿児島県,31.587578,130.858311,郵便局,郵便局,輝北町市成2162
高尾郵便局,,鹿児島県,31.572718,130.886224,郵便局,郵便局,輝北町市成4100-5
百引郵便局,,鹿児島県,31.545065,130.864299,郵便局,郵便局,輝北町上百引3909-1
郷之原簡易郵便局,,鹿児島県,31.392652,130.819021,郵便局,簡易郵便局,郷之原町12708
串良岡崎郵便局,,鹿児島県,31.390685,130.958531,郵便局,郵便局,串良町岡崎2061
串良大園簡易郵便局,,鹿児島県,31.36986,130.94147,郵便局,簡易郵便局,串良町下小原4844-4
細山田郵便局,,鹿児島県,31.442956,130.920338,郵便局,郵便局,串良町細山田4740-6
中山簡易郵便局,,鹿児島県,31.395045,130.915313,郵便局,簡易郵便局,串良町上小原2605-4
古江郵便局,,鹿児島県,31.404983,130.768407,郵便局,郵便局,古江町605
吾平郵便局,,鹿児島県,31.329023,130.898456,郵便局,郵便局,吾平町麓3427-1
鹿屋向江町郵便局,,鹿児島県,31.384489,130.851735,郵便局,郵便局,向江町11-15
高須郵便局,,鹿児島県,31.349184,130.795129,郵便局,郵便局,高須町1745
鹿屋寿郵便局,,鹿児島県,31.389488,130.864262,郵便局,郵便局,寿2-11-15
鹿屋泉ヶ丘簡易郵便局,,鹿児島県,31.38385,130.862096,郵便局,簡易郵便局,寿5-15-1
鹿屋寿八郵便局,,鹿児島県,31.385056,130.874251,郵便局,郵便局,寿8-1-26
高隈郵便局,,鹿児島県,31.490284,130.874896,郵便局,郵便局,上高隈町50-1
鹿屋上野郵便局,,鹿児島県,31.380182,130.816515,郵便局,郵便局,上野町4923
祓川郵便局,,鹿児島県,31.439678,130.857677,郵便局,郵便局,上祓川町8445-1
鹿屋新生簡易郵便局,,鹿児島県,31.382183,130.846874,郵便局,簡易郵便局,新生町18-15
姶良野簡易郵便局,,鹿児島県,31.341521,130.85968,郵便局,簡易郵便局,星塚町4204
鹿屋西原郵便局,,鹿児島県,31.387238,130.840208,郵便局,郵便局,西原1-13-3
鹿屋松原簡易郵便局,,鹿児島県,31.387349,130.831958,郵便局,簡易郵便局,西原2-26-24
鹿屋桜ヶ丘簡易郵便局,,鹿児島県,31.381432,130.827292,郵便局,簡易郵便局,西原4-13-21
川西簡易郵便局,,鹿児島県,31.360936,130.877345,郵便局,簡易郵便局,川西町4300-9
川東簡易郵便局,,鹿児島県,31.36688,130.885455,郵便局,簡易郵便局,川東町6562-5
打馬簡易郵便局,,鹿児島県,31.396116,130.85306,郵便局,簡易郵便局,打馬2-4-35
鹿屋大浦簡易郵便局,,鹿児島県,31.4035890221,130.830828596,郵便局,簡易郵便局,大浦町14435-5
鹿屋大手町郵便局,,鹿児島県,31.389669,130.85062,郵便局,郵便局,大手町5-1
天神簡易郵便局,,鹿児島県,31.374678,130.783474,郵便局,簡易郵便局,天神町3196
鹿屋田崎簡易郵便局,,鹿児島県,31.36238,130.859402,郵便局,簡易郵便局,田崎町2352-11
大姶良郵便局,,鹿児島県,31.340559,130.83515,郵便局,郵便局,田淵町1529-1
東原簡易郵便局,,鹿児島県,31.428096,130.883703,郵便局,簡易郵便局,東原町6039-1
鹿屋南町郵便局,,鹿児島県,31.328217,130.869402,郵便局,郵便局,南町257-1
萩塚簡易郵便局,,鹿児島県,31.3368181995,130.868139449,郵便局,簡易郵便局,萩塚町4360-2
鹿屋郵便局,,鹿児島県,31.379684,130.854624,郵便局,郵便局,白崎町1-20
白水簡易郵便局,,鹿児島県,31.396485,130.792989,郵便局,簡易郵便局,白水町328
浜田簡易郵便局,,鹿児島県,31.327631,130.803463,郵便局,簡易郵便局,浜田町40
野里簡易郵便局,,鹿児島県,31.359907,130.82771,郵便局,簡易郵便局,野里町4490-7
有武簡易郵便局,,鹿児島県,31.418344,130.794515,郵便局,簡易郵便局,有武町194
枕崎金山郵便局,,鹿児島県,31.312224,130.289716,郵便局,郵便局,金山町271
鹿篭郵便局,,鹿児島県,31.28882,130.287757,郵便局,郵便局,鹿篭麓町394
枕崎住吉郵便局,,鹿児島県,31.271378,130.296979,郵便局,郵便局,住吉町73
枕崎郵便局,,鹿児島県,31.271628,130.287424,郵便局,郵便局,松之尾町18-1
枕崎中町郵便局,,鹿児島県,31.268712,130.301312,郵便局,郵便局,中町232
白沢簡易郵便局,,鹿児島県,31.2565586904,130.362427059,郵便局,簡易郵便局,白沢東町201
枕崎別府郵便局,,鹿児島県,31.275484,130.34758,郵便局,郵便局,別府東町115
枕崎立神郵便局,,鹿児島県,31.269711,130.278897,郵便局,郵便局,立神本町502
阿久根郵便局,,鹿児島県,32.021772,130.195926,郵便局,郵便局,栄町13
西目郵便局,,鹿児島県,31.986608,130.203871,郵便局,郵便局,西目1291-2
折口簡易郵便局,,鹿児島県,32.061874,130.219506,郵便局,簡易郵便局,折口1827
大川郵便局（一時閉鎖）,,鹿児島県,31.949444,130.217455,郵便局,郵便局,大川8396-2
阿久根大丸郵便局,,鹿児島県,32.012995,130.197481,郵便局,郵便局,鶴見町13
鶴川内郵便局,,鹿児島県,32.028439,130.236784,郵便局,郵便局,鶴川内4329-3
阿久根山下郵便局,,鹿児島県,32.010245,130.21273,郵便局,郵便局,波留2555-1
脇本郵便局,,鹿児島県,32.082653,130.19562,郵便局,郵便局,脇本8292-18
黒之浜簡易郵便局,,鹿児島県,32.090402,130.177593,郵便局,簡易郵便局,脇本9640-1
前田簡易郵便局,,鹿児島県,32.1535870796,130.364495884,郵便局,簡易郵便局,境町1190
西出水郵便局,,鹿児島県,32.072541,130.341951,郵便局,郵便局,五万石町375
江内郵便局,,鹿児島県,32.096698,130.253253,郵便局,郵便局,高尾野町江内3340-1
高尾野郵便局,,鹿児島県,32.060907,130.297695,郵便局,郵便局,高尾野町柴引1531-1
福ノ江郵便局,,鹿児島県,32.102292,130.31175,郵便局,郵便局,汐見町855-2
出水住吉簡易郵便局,,鹿児島県,32.119763,130.328499,郵便局,簡易郵便局,住吉町26-25
大川内郵便局,,鹿児島県,32.0711080025,130.438986957,郵便局,郵便局,上大川内694-5
出水上知識郵便局,,鹿児島県,32.086766,130.339998,郵便局,郵便局,上知識町200
荘郵便局,,鹿児島県,32.085821,130.281474,郵便局,郵便局,荘1872-1
米ノ津郵便局,,鹿児島県,32.116347,130.340303,郵便局,郵便局,米ノ津町5-6
出水郵便局,,鹿児島県,32.081017,130.359635,郵便局,郵便局,本町4-46
野田郵便局,,鹿児島県,32.062963,130.268058,郵便局,郵便局,野田町下名6542-5
出水緑町簡易郵便局,,鹿児島県,32.095516,130.349303,郵便局,簡易郵便局,緑町43-35
玉井簡易郵便局,,鹿児島県,31.214363,130.539896,郵便局,簡易郵便局,開聞十町1503-2
開聞郵便局,,鹿児島県,31.205028,130.536348,郵便局,郵便局,開聞十町2924-5
開聞入野郵便局,,鹿児島県,31.203001,130.518488,郵便局,郵便局,開聞十町4806-29
上野簡易郵便局,,鹿児島県,31.213028,130.561485,郵便局,簡易郵便局,開聞上野1900
仙田簡易郵便局,,鹿児島県,31.211837,130.5481,郵便局,簡易郵便局,開聞仙田2321-3
下仙田簡易郵便局,,鹿児島県,31.204501,130.544403,郵便局,簡易郵便局,開聞仙田3045-1
川尻郵便局,,鹿児島県,31.179451,130.558581,郵便局,郵便局,開聞川尻5660
今和泉郵便局,,鹿児島県,31.291326,130.600063,郵便局,郵便局,岩本2887
徳光郵便局,,鹿児島県,31.176948,130.588762,郵便局,郵便局,山川岡児ケ水1940-2
山川郵便局,,鹿児島県,31.20503,130.638313,郵便局,郵便局,山川新生町35-1
成川郵便局,,鹿児島県,31.210057,130.622897,郵便局,郵便局,山川成川291
大山郵便局,,鹿児島県,31.200696,130.598288,郵便局,郵便局,山川大山2963
